cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,688.9725341796875,956.5441931371388,105.32381669254357,342.9959991040923,306
773,624,701.0674438476562,961.599601872128,104.99355224079122,345.1779016953858,307
773,624,719.99267578125,965.7995665410484,104.38387407933557,345.8854147090916,308
773,624,744.47802734375,961.9653011226239,103.35121232971066,339.16669601703194,309
773,624,767.3028564453125,958.2144165851967,102.40152512339382,334.26297087482794,310
773,624,789.031982421875,954.3810013946161,11.505836033996239,330.7697545769332,311
773,624,812.3134765625,945.7879458722514,10.429535307795042,324.18055393270157,312
773,624,831.6796875,933.8995128789896,9.401480204292904,315.40610933799735,313
773,624,853.8505859375,918.1666512476293,8.166647942517345,305.0751316523217,314
773,624,875.90771484375,899.2904416240115,6.842637908421203,293.8959425101099,315
773,624,898.024658203125,875.317379833804,5.354366935795399,280.6983978674206,316
773,624,917.411376953125,851.7297871658931,3.96178614678362,269.6581201375559,317
773,624,932.6368408203125,823.150434649742,2.5197892498055197,255.23482632327224,318
773,624,953.487060546875,796.9959262914674,0.9793923695798666,250.00633899622255,319
773,624,965.6092529296875,769.5006492009819,0.3604303730263405,241.3892359489949,320
773,624,980.0029296875,741.6572218503826,1.793910847587748,238.10383187331996,321
773,624,993.6339111328125,709.7546669963235,3.3737177657774238,236.71329842958156,322
773,624,1004.637451171875,683.4864379108976,4.683327059363105,239.15381050848814,323
773,624,1013.2457275390625,651.4841290499916,6.172310188217475,241.81271048150063,324
773,624,1020.433349609375,616.7876489797168,277.76169535142856,247.53844248147595,325
773,624,1024.1524658203125,585.3386467133919,279.1625486054446,254.11072650633062,326
773,624,1025.9039306640625,554.6133641034305,280.51593755370135,262.24969663733845,327
773,624,1025.23046875,524.984073436448,281.7966405608073,270.96930283536443,328
773,624,1020.871826171875,494.898079083109,283.04884036162207,279.47763451519944,329
773,624,1013.5494384765625,465.53636862283605,284.24208158643023,288.0533888372557,330
773,624,1000.6981201171875,438.5958228861931,285.24466153646915,293.6343692351919,331
773,624,990.5340576171875,414.29779424647404,286.2145517107818,302.15241405835565,332
773,624,973.25439453125,393.4364639967447,286.9010735248839,305.3872405052345,333
773,624,954.7645263671875,372.9133732415452,287.5773150444937,309.97231680010975,334
773,624,936.478759765625,356.01476405360995,288.0970510563356,313.9130318730799,335
773,624,912.716064453125,344.8459461406095,288.21424910447223,312.1659245535958,336
773,624,894.04833984375,337.43763898979023,288.23417112628766,311.07987290513313,337
773,624,869.134033203125,334.72030934226086,287.8493531018867,304.83518787524645,338
773,624,844.6104736328125,333.07324918751806,287.39015046036803,299.6104708988384,339
773,624,820.64990234375,333.7723226482226,286.77959784074085,294.1132739173401,340
773,624,796.5455322265625,336.92886948087727,285.9842539137848,288.0351125563675,341
773,624,774.5535888671875,341.12487167628274,285.14260917710845,282.87939455274534,342
773,624,750.9415283203125,350.5279186996105,193.889572006181,274.36026575218654,343
773,624,730.53271484375,363.6293143094848,192.44976821452664,263.8112284863768,344
773,624,707.0059814453125,380.4355436854968,190.62759272248343,252.34669576750156,345
773,624,686.0623779296875,401.68766681136947,188.56315488804847,238.70677329940423,346
773,624,665.1766357421875,430.0175780760497,186.0305056184169,221.93480550682986,347
773,624,642.5582275390625,456.9471005538312,183.4939620380968,211.94746333967475,348
773,624,621.971435546875,490.35780553346257,180.6600206648186,201.66770545281545,349
773,624,601.5919799804688,526.2765922393017,182.26763377196716,197.3083215462027,350
773,624,585.6268310546875,562.9590869919599,184.95738201806236,197.06521129175422,351
773,624,570.8836059570312,598.7437252459652,187.45249512596524,203.6882818312922,352
773,624,557.1767578125,638.4482486836129,99.9766326851273,216.30631927511456,353
773,624,548.4312133789062,676.2997164160181,102.04838085966908,230.57840371913898,354
773,624,540.046142578125,718.0534476265386,104.14125643496749,251.22410453252553,355
773,624,535.349609375,759.5477326800286,105.91077969937943,273.58891790222714,356
